Name,Rating,NumberofReviews,GroupCategory,Address,Lat/Long,PriceTransfrom,lat,long
station-house-81-commercial-point,4,17,American,"{'address1': '11 Front St', 'address2': None, 'address3': None, 'city': 'Commercial Point', 'zip_code': '43116', 'country': 'US', 'state': 'OH', 'display_address': ['11 Front St', 'Commercial Point, OH 43116']}","{'latitude': 39.76879, 'longitude': -83.05878}",1,39.76879,-83.05878
market-and-boar-columbus,3.5,68,American,"{'address1': '59 Spruce St', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43215', 'country': 'US', 'state': 'OH', 'display_address': ['59 Spruce St', 'Columbus, OH 43215']}","{'latitude': 39.97217, 'longitude': -83.00416}",2,39.97217,-83.00416
oak-hill-barbeque-sunbury,4.5,63,African,"{'address1': '60 N Columbus St', 'address2': '', 'address3': '', 'city': 'Sunbury', 'zip_code': '43074', 'country': 'US', 'state': 'OH', 'display_address': ['60 N Columbus St', 'Sunbury, OH 43074']}","{'latitude': 40.244251, 'longitude': -82.85923}",2,40.244251,-82.85923
backcountry-barbecue-lancaster,3,3,African,"{'address1': '5705 Lithopolis Rd NW', 'address2': '', 'address3': '', 'city': 'Lancaster', 'zip_code': '43130', 'country': 'US', 'state': 'OH', 'display_address': ['5705 Lithopolis Rd NW', 'Lancaster, OH 43130']}","{'latitude': 39.748262, 'longitude': -82.7097866}",2,39.748262,-82.7097866
city-barbeque-gahanna,4,96,African,"{'address1': '108 S. Stygler Road', 'address2': '', 'address3': '', 'city': 'Gahanna', 'zip_code': '43230', 'country': 'US', 'state': 'OH', 'display_address': ['108 S. Stygler Road', 'Gahanna, OH 43230']}","{'latitude': 40.017894744873, 'longitude': -82.8901672363281}",2,40.01789474,-82.89016724
ray-rays-hog-pit-westerville-2,4,24,American,"{'address1': '5755 Maxtown Rd', 'address2': '', 'address3': None, 'city': 'Westerville', 'zip_code': '43082', 'country': 'US', 'state': 'OH', 'display_address': ['5755 Maxtown Rd', 'Westerville, OH 43082']}","{'latitude': 40.1476125166414, 'longitude': -82.9211220145226}",2,40.14761252,-82.92112201
smokey-bones-bar-and-fire-grill-columbus-3,2.5,59,African,"{'address1': '3939 Morse Crossing', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43219', 'country': 'US', 'state': 'OH', 'display_address': ['3939 Morse Crossing', 'Columbus, OH 43219']}","{'latitude': 40.04963, 'longitude': -82.92084}",2,40.04963,-82.92084
route-62-barbeque-johnstown,4.5,97,African,"{'address1': '580 W Coshocton St', 'address2': '', 'address3': '', 'city': 'Johnstown', 'zip_code': '43031', 'country': 'US', 'state': 'OH', 'display_address': ['580 W Coshocton St', 'Johnstown, OH 43031']}","{'latitude': 40.14834, 'longitude': -82.69985}",1,40.14834,-82.69985
smokey-bones-bar-and-fire-grill-columbus,3,47,American,"{'address1': '1481 Polaris Pkwy', 'address2': None, 'address3': '', 'city': 'Columbus', 'zip_code': '43240', 'country': 'US', 'state': 'OH', 'display_address': ['1481 Polaris Pkwy', 'Columbus, OH 43240']}","{'latitude': 40.14061, 'longitude': -82.97972}",2,40.14061,-82.97972
blues-columbus,5,1,African,"{'address1': '400 N High St', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43215', 'country': 'US', 'state': 'OH', 'display_address': ['400 N High St', 'Columbus, OH 43215']}","{'latitude': 39.97016, 'longitude': -83.0004}",0,39.97016,-83.0004
dickeys-barbecue-pit-hilliard,3,37,African,"{'address1': '3915 Britton Pkwy', 'address2': '', 'address3': None, 'city': 'Hilliard', 'zip_code': '43026', 'country': 'US', 'state': 'OH', 'display_address': ['3915 Britton Pkwy', 'Hilliard, OH 43026']}","{'latitude': 40.0328775077393, 'longitude': -83.1314561516047}",2,40.03287751,-83.13145615
happys-pizza-columbus,3,7,American,"{'address1': '3650 E Main St', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43213', 'country': 'US', 'state': 'OH', 'display_address': ['3650 E Main St', 'Columbus, OH 43213']}","{'latitude': 39.9566333171739, 'longitude': -82.9003599668915}",2,39.95663332,-82.90035997
tennessee-pit-barbecue-columbus,3.5,6,American,"{'address1': '6091 Cleveland Ave', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43231', 'country': 'US', 'state': 'OH', 'display_address': ['6091 Cleveland Ave', 'Columbus, OH 43231']}","{'latitude': 40.0988328161969, 'longitude': -82.9509530138229}",1,40.09883282,-82.95095301
texas-roadhouse-grove-city-2,3,43,American,"{'address1': '4155 Parkway Centre Dr', 'address2': '', 'address3': '', 'city': 'Grove City', 'zip_code': '43123', 'country': 'US', 'state': 'OH', 'display_address': ['4155 Parkway Centre Dr', 'Grove City, OH 43123']}","{'latitude': 39.8754332, 'longitude': -83.0466304}",2,39.8754332,-83.0466304
bobs-backyard-barbecue-lancaster,4.5,11,African,"{'address1': '', 'address2': None, 'address3': '', 'city': 'Lancaster', 'zip_code': '43130', 'country': 'US', 'state': 'OH', 'display_address': ['Lancaster, OH 43130']}","{'latitude': 39.71598, 'longitude': -82.5993}",0,39.71598,-82.5993
city-barbeque-westerville-5,4,62,African,"{'address1': '600 S State St', 'address2': '', 'address3': '', 'city': 'Westerville', 'zip_code': '43081', 'country': 'US', 'state': 'OH', 'display_address': ['600 S State St', 'Westerville, OH 43081']}","{'latitude': 40.10999, 'longitude': -82.92532}",2,40.10999,-82.92532
mosleys-eats-and-treats-hilliard,3.5,3,African,"{'address1': '2410 Hilliard Rome Rd', 'address2': '', 'address3': None, 'city': 'Hilliard', 'zip_code': '43026', 'country': 'US', 'state': 'OH', 'display_address': ['2410 Hilliard Rome Rd', 'Hilliard, OH 43026']}","{'latitude': 40.0005, 'longitude': -83.15293}",0,40.0005,-83.15293
the-hansom-hog-groveport,3.5,7,American,"{'address1': '549 Main St', 'address2': None, 'address3': '', 'city': 'Groveport', 'zip_code': '43125', 'country': 'US', 'state': 'OH', 'display_address': ['549 Main St', 'Groveport, OH 43125']}","{'latitude': 39.851444, 'longitude': -82.885246}",2,39.851444,-82.885246
city-barbeque-powell,4,56,African,"{'address1': '3758 West Powell Road', 'address2': '', 'address3': '', 'city': 'Powell', 'zip_code': '43065', 'country': 'US', 'state': 'OH', 'display_address': ['3758 West Powell Road', 'Powell, OH 43065']}","{'latitude': 40.158958613153, 'longitude': -83.090005049856}",2,40.15895861,-83.09000505
dickeys-barbecue-pit-lewis-center,3.5,48,African,"{'address1': '8641 Columbus Pike', 'address2': 'Ste 1240', 'address3': '', 'city': 'Lewis Center', 'zip_code': '43035', 'country': 'US', 'state': 'OH', 'display_address': ['8641 Columbus Pike', 'Ste 1240', 'Lewis Center, OH 43035']}","{'latitude': 40.1646114885807, 'longitude': -83.0197454988956}",2,40.16461149,-83.0197455
blue-pit-bbq-columbus,5,1,African,"{'address1': ""Parson's And Stanley"", 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43206', 'country': 'US', 'state': 'OH', 'display_address': [""Parson's And Stanley"", 'Columbus, OH 43206']}","{'latitude': 39.9449621, 'longitude': -82.9828983}",0,39.9449621,-82.9828983
longhorn-steakhouse-grove-city,3.5,35,American,"{'address1': '1742 Stringtown Rd', 'address2': '', 'address3': '', 'city': 'Grove City', 'zip_code': '43123', 'country': 'US', 'state': 'OH', 'display_address': ['1742 Stringtown Rd', 'Grove City, OH 43123']}","{'latitude': 39.87921, 'longitude': -83.04196}",2,39.87921,-83.04196
smokey-bones-bar-and-fire-grill-grove-city,3,51,African,"{'address1': '1615 Stringtown Rd', 'address2': '', 'address3': '', 'city': 'Grove City', 'zip_code': '43123', 'country': 'US', 'state': 'OH', 'display_address': ['1615 Stringtown Rd', 'Grove City, OH 43123']}","{'latitude': 39.87787, 'longitude': -83.04019}",2,39.87787,-83.04019
ribman-catering-columbus,4,6,African,"{'address1': '1030 Alum Creek Dr', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43209', 'country': 'US', 'state': 'OH', 'display_address': ['1030 Alum Creek Dr', 'Columbus, OH 43209']}","{'latitude': 39.9467791, 'longitude': -82.944824}",3,39.9467791,-82.944824
big-walnut-grill-sunbury-2,2.5,38,American,"{'address1': '175 State Rt 3', 'address2': '', 'address3': '', 'city': 'Sunbury', 'zip_code': '43074', 'country': 'US', 'state': 'OH', 'display_address': ['175 State Rt 3', 'Sunbury, OH 43074']}","{'latitude': 40.2446916349606, 'longitude': -82.8695692643342}",2,40.24469163,-82.86956926
longhorn-steakhouse-dublin-2,3,57,American,"{'address1': '6035 Blazer Memorial Pkwy', 'address2': '', 'address3': '', 'city': 'Dublin', 'zip_code': '43017', 'country': 'US', 'state': 'OH', 'display_address': ['6035 Blazer Memorial Pkwy', 'Dublin, OH 43017']}","{'latitude': 40.0791743543138, 'longitude': -83.131625113337}",2,40.07917435,-83.13162511
barrel-and-boar-gahanna-3,3.5,11,African,"{'address1': '121 Mill St', 'address2': '', 'address3': '', 'city': 'Gahanna', 'zip_code': '43230', 'country': 'US', 'state': 'OH', 'display_address': ['121 Mill St', 'Gahanna, OH 43230']}","{'latitude': 40.0207824707031, 'longitude': -82.8803863525391}",2,40.02078247,-82.88038635
zachariahs-redeye-barbeque-canal-winchester,5,1,African,"{'address1': '', 'address2': None, 'address3': None, 'city': 'Canal Winchester', 'zip_code': '43110', 'country': 'US', 'state': 'OH', 'display_address': ['Canal Winchester, OH 43110']}","{'latitude': 39.8251609802246, 'longitude': -82.8024444580078}",0,39.82516098,-82.80244446
whole-hog-bbq-galena,5,1,African,"{'address1': '591 S 3 Bs And K Rd', 'address2': None, 'address3': None, 'city': 'Galena', 'zip_code': '43021', 'country': 'US', 'state': 'OH', 'display_address': ['591 S 3 Bs And K Rd', 'Galena, OH 43021']}","{'latitude': 40.2600399, 'longitude': -82.93707}",0,40.2600399,-82.93707
buckeye-bbq-express-west-jefferson,5,4,African,"{'address1': '9640 W Broad St', 'address2': '', 'address3': None, 'city': 'West Jefferson', 'zip_code': '43162', 'country': 'US', 'state': 'OH', 'display_address': ['9640 W Broad St', 'West Jefferson, OH 43162']}","{'latitude': 39.9462136610193, 'longitude': -83.2553985082934}",1,39.94621366,-83.25539851
longhorn-steakhouse-pickerington,3.5,35,American,"{'address1': '1740 Hill Rd N', 'address2': '', 'address3': '', 'city': 'Pickerington', 'zip_code': '43147', 'country': 'US', 'state': 'OH', 'display_address': ['1740 Hill Rd N', 'Pickerington, OH 43147']}","{'latitude': 39.9257599, 'longitude': -82.78544}",2,39.9257599,-82.78544
longhorn-steakhouse-gahanna,3.5,51,American,"{'address1': '4950 N Hamilton Rd', 'address2': '', 'address3': '', 'city': 'Gahanna', 'zip_code': '43230', 'country': 'US', 'state': 'OH', 'display_address': ['4950 N Hamilton Rd', 'Gahanna, OH 43230']}","{'latitude': 40.05779, 'longitude': -82.86254}",2,40.05779,-82.86254
logans-roadhouse-reynoldsburg,2.5,20,American,"{'address1': '2364 Taylor Park Dr', 'address2': '', 'address3': '', 'city': 'Reynoldsburg', 'zip_code': '43068', 'country': 'US', 'state': 'OH', 'display_address': ['2364 Taylor Park Dr', 'Reynoldsburg, OH 43068']}","{'latitude': 39.9406196239577, 'longitude': -82.7911868900821}",2,39.94061962,-82.79118689
smokey-bones-bar-and-fire-grill-reynoldsburg-2,3,14,African,"{'address1': '2200 Baltimore Reynoldsburg Rd', 'address2': '', 'address3': '', 'city': 'Reynoldsburg', 'zip_code': '43068', 'country': 'US', 'state': 'OH', 'display_address': ['2200 Baltimore Reynoldsburg Rd', 'Reynoldsburg, OH 43068']}","{'latitude': 39.9401556, 'longitude': -82.7915732}",2,39.9401556,-82.7915732
smokey-bones-barbeque-and-grill-reynoldsburg,5,4,African,"{'address1': '2200 Baltimore Reynoldsburg Rd', 'address2': '', 'address3': '', 'city': 'Reynoldsburg', 'zip_code': '43068', 'country': 'US', 'state': 'OH', 'display_address': ['2200 Baltimore Reynoldsburg Rd', 'Reynoldsburg, OH 43068']}","{'latitude': 39.939739, 'longitude': -82.790588}",2,39.939739,-82.790588
tian-fu-buffet-delaware-2,3.5,34,Asian,"{'address1': '850 Sunbury Rd', 'address2': '', 'address3': '', 'city': 'Delaware', 'zip_code': '43015', 'country': 'US', 'state': 'OH', 'display_address': ['850 Sunbury Rd', 'Delaware, OH 43015']}","{'latitude': 40.293166740378, 'longitude': -83.0373334549962}",1,40.29316674,-83.03733345
dickeys-barbecue-pit-delaware,3,34,African,"{'address1': '820 Sunbury Rd', 'address2': None, 'address3': None, 'city': 'Delaware', 'zip_code': '43015', 'country': 'US', 'state': 'OH', 'display_address': ['820 Sunbury Rd', 'Delaware, OH 43015']}","{'latitude': 40.2941780090332, 'longitude': -83.0382461547852}",2,40.29417801,-83.03824615
texas-roadhouse-lancaster-2,4,35,American,"{'address1': '2890 Columbus-Lancaster Rd Nw', 'address2': None, 'address3': None, 'city': 'Lancaster', 'zip_code': '43130', 'country': 'US', 'state': 'OH', 'display_address': ['2890 Columbus-Lancaster Rd Nw', 'Lancaster, OH 43130']}","{'latitude': 39.7479476928711, 'longitude': -82.6553268432617}",2,39.74794769,-82.65532684
bobs-backyard-bbq-and-cafe-lancaster,3.5,7,African,"{'address1': '157 W Main St', 'address2': '', 'address3': None, 'city': 'Lancaster', 'zip_code': '43130', 'country': 'US', 'state': 'OH', 'display_address': ['157 W Main St', 'Lancaster, OH 43130']}","{'latitude': 39.7140592355387, 'longitude': -82.6040835678577}",2,39.71405924,-82.60408357
hadleys-bar-and-kitchen-columbus,4,100,American,"{'address1': '260 S 4th St', 'address2': '', 'address3': None, 'city': 'Columbus', 'zip_code': '43215', 'country': 'US', 'state': 'OH', 'display_address': ['260 S 4th St', 'Columbus, OH 43215']}","{'latitude': 39.95723121299, 'longitude': -82.9949787531648}",2,39.95723121,-82.99497875
flip-side-columbus-2,4,355,American,"{'address1': '3945 Easton Station', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43219', 'country': 'US', 'state': 'OH', 'display_address': ['3945 Easton Station', 'Columbus, OH 43219']}","{'latitude': 40.0496929364113, 'longitude': -82.9164077302245}",2,40.04969294,-82.91640773
the-old-mohawk-columbus,4,230,American,"{'address1': '821 Mohawk St', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43206', 'country': 'US', 'state': 'OH', 'display_address': ['821 Mohawk St', 'Columbus, OH 43206']}","{'latitude': 39.9457809, 'longitude': -82.993213}",2,39.9457809,-82.993213
teds-montana-grill-columbus-3,4,60,American,"{'address1': '4169 Worth Ave', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43219', 'country': 'US', 'state': 'OH', 'display_address': ['4169 Worth Ave', 'Columbus, OH 43219']}","{'latitude': 40.0549981, 'longitude': -82.9078799}",2,40.0549981,-82.9078799
the-thurman-cafe-columbus-4,4,715,American,"{'address1': '183 Thurman Ave', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43206', 'country': 'US', 'state': 'OH', 'display_address': ['183 Thurman Ave', 'Columbus, OH 43206']}","{'latitude': 39.9394073486328, 'longitude': -82.9911193847656}",2,39.93940735,-82.99111938
eden-burger-columbus,5,33,American,"{'address1': '1437 N High St', 'address2': '', 'address3': None, 'city': 'Columbus', 'zip_code': '43201', 'country': 'US', 'state': 'OH', 'display_address': ['1437 N High St', 'Columbus, OH 43201']}","{'latitude': 39.991732212637, 'longitude': -83.0065794597006}",1,39.99173221,-83.00657946
three-sheets-columbus,4,31,American,"{'address1': '560 S High St', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43215', 'country': 'US', 'state': 'OH', 'display_address': ['560 S High St', 'Columbus, OH 43215']}","{'latitude': 39.95066, 'longitude': -82.9981899}",1,39.95066,-82.9981899
bareburger-columbus-2,3,85,American,"{'address1': '4560 N High St', 'address2': None, 'address3': '', 'city': 'Columbus', 'zip_code': '43214', 'country': 'US', 'state': 'OH', 'display_address': ['4560 N High St', 'Columbus, OH 43214']}","{'latitude': 40.05513, 'longitude': -83.01943}",2,40.05513,-83.01943
the-chop-shop-columbus-2,4,40,American,"{'address1': '2159 N High St', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43201', 'country': 'US', 'state': 'OH', 'display_address': ['2159 N High St', 'Columbus, OH 43201']}","{'latitude': 40.0063781738281, 'longitude': -83.0096893310547}",1,40.00637817,-83.00968933
olivers-burgers-steaks-and-bourbon-columbus,3,157,American,"{'address1': '26 N High St', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43215', 'country': 'US', 'state': 'OH', 'display_address': ['26 N High St', 'Columbus, OH 43215']}","{'latitude': 39.9629287981735, 'longitude': -83.0002907663584}",2,39.9629288,-83.00029077
bareburger-columbus,3.5,310,American,"{'address1': '463 N High St', 'address2': None, 'address3': '', 'city': 'Columbus', 'zip_code': '43215', 'country': 'US', 'state': 'OH', 'display_address': ['463 N High St', 'Columbus, OH 43215']}","{'latitude': 39.9718867242336, 'longitude': -83.0025786906481}",2,39.97188672,-83.00257869
burger-theory-columbus-columbus,4,8,American,"{'address1': '175 E Town St', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43215', 'country': 'US', 'state': 'OH', 'display_address': ['175 E Town St', 'Columbus, OH 43215']}","{'latitude': 39.9587249755859, 'longitude': -82.9947814941406}",2,39.95872498,-82.99478149
ringside-cafe-columbus,4,106,American,"{'address1': '19 N Pearl St', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43215', 'country': 'US', 'state': 'OH', 'display_address': ['19 N Pearl St', 'Columbus, OH 43215']}","{'latitude': 39.96288, 'longitude': -82.99994}",2,39.96288,-82.99994
teds-montana-grill-columbus,4,144,American,"{'address1': '191 W Nationwide Blvd', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43215', 'country': 'US', 'state': 'OH', 'display_address': ['191 W Nationwide Blvd', 'Columbus, OH 43215']}","{'latitude': 39.9679412841797, 'longitude': -83.0068511962891}",2,39.96794128,-83.0068512
hang-over-easy-columbus,4,202,American,"{'address1': '1646 Neil Ave', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43201', 'country': 'US', 'state': 'OH', 'display_address': ['1646 Neil Ave', 'Columbus, OH 43201']}","{'latitude': 39.99512, 'longitude': -83.01418}",1,39.99512,-83.01418
johnnies-tavern-columbus,4,69,American,"{'address1': '3503 Trabue Rd', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43204', 'country': 'US', 'state': 'OH', 'display_address': ['3503 Trabue Rd', 'Columbus, OH 43204']}","{'latitude': 39.992847442627, 'longitude': -83.0898513793945}",1,39.99284744,-83.08985138
the-warehouse-cafe-columbus-3,4,78,American,"{'address1': '243 N 5th St', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43215', 'country': 'US', 'state': 'OH', 'display_address': ['243 N 5th St', 'Columbus, OH 43215']}","{'latitude': 39.96794, 'longitude': -82.99619}",1,39.96794,-82.99619
